,State,Customer Lifetime Value,Response,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
938,0,4644.700497,0,0,3,2,2,0.0,0,3,64.0,23.0,71.0,0.0,6.0,3,7,1,0,307.2,4,1
939,1,4746.686506,0,0,4,4,1,15169.0,0,2,63.0,34.0,15.0,0.0,3.0,2,2,2,4,302.4,4,0
940,2,16874.32815,0,0,0,1,2,55390.0,2,2,71.0,34.0,29.0,0.0,2.0,3,8,1,0,256.268091,5,0
941,0,2387.60606,0,0,3,4,1,27592.0,0,2,62.0,6.0,29.0,0.0,1.0,2,2,4,0,297.6,4,3
942,3,2504.907557,0,0,4,1,2,88264.0,0,2,62.0,8.0,34.0,0.0,1.0,2,2,4,0,297.6,5,0
943,2,4591.625938,0,0,4,1,1,83297.0,0,2,113.0,6.0,28.0,0.0,1.0,2,4,3,3,542.4,3,0
944,2,13092.58578,0,0,0,2,1,0.0,0,1,188.0,35.0,82.0,0.0,7.0,1,5,4,3,1353.6,6,0
945,0,9112.266649,0,1,3,2,2,0.0,0,1,90.0,21.0,21.0,0.0,2.0,2,0,4,2,432.0,4,0
946,1,4165.166581,0,2,4,1,1,55897.0,0,2,104.0,33.0,5.0,0.0,1.0,2,0,4,0,499.2,4,0
947,2,2659.980563,0,0,3,1,2,21297.0,1,1,71.0,26.0,56.0,0.0,1.0,2,2,3,2,45.507952,4,0
948,2,11986.592120000001,0,1,2,1,1,87560.0,0,2,98.0,4.0,86.0,1.0,2.0,2,4,4,4,470.4,5,0
949,0,2898.732747,0,1,4,2,1,0.0,0,1,96.0,5.0,7.0,4.0,1.0,2,4,3,2,691.2,4,0
950,0,2894.2438690000004,0,1,3,2,1,0.0,0,1,85.0,3.0,53.0,0.0,1.0,2,2,1,2,408.0,4,0
951,2,3500.454354,0,1,1,1,1,89398.0,1,2,86.0,5.0,57.0,0.0,1.0,2,2,2,0,82.409922,4,0
952,1,2621.808611,0,0,0,1,1,36843.0,0,2,68.0,12.0,11.0,3.0,1.0,3,7,2,2,357.64298199999996,4,0
953,0,10221.805040000001,0,1,0,2,1,0.0,0,2,134.0,23.0,16.0,0.0,4.0,2,2,4,2,643.2,3,1
954,1,2578.270957,0,0,4,1,2,34946.0,0,2,65.0,30.0,63.0,0.0,1.0,2,2,3,3,420.35697999999996,5,1
955,2,6242.595729,0,1,0,1,1,75680.0,1,2,78.0,27.0,6.0,0.0,6.0,2,2,3,2,136.787725,4,0
956,4,5220.280968,0,0,1,2,1,0.0,0,2,69.0,23.0,13.0,0.0,7.0,2,2,2,2,331.2,4,1
957,3,9075.768214,1,0,2,1,2,37722.0,1,1,116.0,8.0,23.0,0.0,8.0,3,8,4,2,158.077504,2,0
958,2,4525.365839,0,0,3,5,2,10269.0,2,1,65.0,12.0,5.0,0.0,3.0,2,0,4,2,170.798204,5,0
959,1,4970.357298,0,0,0,1,2,49714.0,2,2,63.0,29.0,64.0,3.0,4.0,2,2,1,0,266.16553500000003,4,0
960,1,15467.789040000001,0,1,4,1,2,77517.0,1,2,129.0,19.0,20.0,0.0,2.0,3,3,1,0,98.921782,3,0
961,0,5838.89915,1,0,4,1,2,81082.0,2,2,73.0,5.0,85.0,0.0,4.0,2,0,3,2,281.29590299999995,4,3
962,0,10656.88195,1,1,3,1,1,72540.0,0,2,88.0,7.0,3.0,0.0,2.0,3,8,3,3,631.743039,5,0
963,0,2289.618736,0,0,4,2,1,0.0,0,1,65.0,8.0,58.0,0.0,1.0,2,2,3,0,468.0,4,1
964,1,5439.8042270000005,0,0,4,1,2,61546.0,1,2,68.0,4.0,27.0,0.0,3.0,3,3,2,3,29.209521000000002,5,3
965,1,7956.1500590000005,0,0,2,1,1,44818.0,1,3,67.0,25.0,41.0,1.0,2.0,2,2,4,4,136.883999,5,0
966,2,4458.113369,1,0,3,3,2,17622.0,0,3,65.0,1.0,36.0,1.0,3.0,2,2,4,2,312.0,4,0
967,0,2555.051532,0,0,0,2,1,0.0,0,1,72.0,14.0,24.0,0.0,1.0,2,4,3,2,518.4,4,3
968,1,3307.9990399999997,0,1,3,1,2,79797.0,1,3,84.0,27.0,46.0,0.0,1.0,3,3,2,0,31.755601000000002,5,0
969,3,5041.29961,0,0,3,1,1,36234.0,1,2,63.0,0.0,44.0,0.0,5.0,2,2,1,4,113.534474,4,1
970,0,13350.1209,0,2,0,1,1,28919.0,0,1,173.0,5.0,88.0,0.0,3.0,2,4,1,2,830.4,3,0
971,2,4931.221348,0,0,0,2,2,0.0,0,2,68.0,6.0,93.0,0.0,8.0,2,2,4,2,480.159011,4,0
972,4,7776.835189,0,0,3,1,2,63568.0,0,2,65.0,19.0,5.0,0.0,2.0,3,8,2,2,390.792553,5,0
973,4,2553.672212,0,0,0,1,1,73935.0,1,2,64.0,13.0,29.0,1.0,1.0,3,8,2,3,72.07119499999999,4,0
974,2,4876.469668,0,0,4,2,1,0.0,0,2,66.0,15.0,56.0,0.0,3.0,3,3,3,0,316.8,5,0
975,0,9034.305834,0,0,3,5,1,18846.0,0,2,115.0,16.0,84.0,0.0,3.0,2,4,4,2,552.0,3,1
976,2,8105.910755,0,0,4,1,1,38893.0,1,1,103.0,19.0,40.0,0.0,9.0,2,0,3,2,41.965252,3,1
977,0,5619.689084000001,1,2,4,2,2,0.0,0,2,153.0,25.0,5.0,0.0,1.0,1,6,3,4,1027.0000289999998,3,0
978,1,15727.130630000001,0,2,3,1,2,84824.0,1,2,196.0,7.0,4.0,0.0,9.0,3,7,3,0,319.82074700000004,3,1
979,1,6618.016423,0,1,4,5,1,20068.0,2,2,86.0,8.0,28.0,0.0,3.0,3,3,4,4,411.011162,4,0
980,0,4670.047979,0,1,1,2,2,0.0,0,2,125.0,21.0,34.0,0.0,1.0,3,8,4,0,600.0,3,0
981,2,10169.36981,0,1,4,2,1,0.0,0,2,135.0,32.0,61.0,0.0,8.0,2,2,4,2,648.0,2,0
982,1,8323.073984999999,0,0,3,1,2,97245.0,1,3,70.0,29.0,29.0,0.0,2.0,2,2,3,4,4.1105849999999995,4,0
983,1,2417.7599609999997,0,0,0,1,1,51808.0,0,2,61.0,3.0,12.0,1.0,1.0,2,4,4,2,351.149904,4,1
984,1,8044.872393000001,1,0,3,1,2,71391.0,2,2,67.0,29.0,39.0,0.0,2.0,2,2,3,2,284.000172,4,0
985,0,5325.724541,1,0,4,2,2,0.0,0,2,73.0,17.0,44.0,0.0,7.0,2,2,3,3,496.474767,5,0
986,2,6947.524012999999,0,0,3,2,2,0.0,0,1,100.0,5.0,54.0,0.0,7.0,2,0,3,3,925.1371429999999,3,0
987,0,5847.415237,0,1,0,5,1,23496.0,1,2,77.0,17.0,88.0,0.0,8.0,1,6,1,4,13.164097,4,0
988,3,2584.203924,0,0,4,1,1,22562.0,0,2,65.0,4.0,81.0,0.0,1.0,2,2,4,0,312.0,5,0
989,4,4724.786102,0,0,0,1,1,23986.0,2,2,119.0,31.0,3.0,0.0,1.0,3,8,3,3,463.33506100000005,3,1
990,2,2790.227993,0,0,2,5,1,22974.0,2,2,71.0,0.0,8.0,0.0,1.0,2,2,2,3,180.667969,4,3
991,0,21531.33284,0,2,4,2,1,0.0,0,1,101.0,21.0,35.0,0.0,2.0,2,2,4,0,484.8,4,0
992,2,12622.83268,0,0,3,1,2,61844.0,0,3,106.0,19.0,74.0,0.0,2.0,2,4,4,3,508.8,2,1
993,2,20171.96154,0,0,1,1,2,24804.0,0,2,73.0,19.0,98.0,0.0,2.0,2,4,1,3,350.4,5,1
994,1,16464.365869999998,0,0,3,1,1,27760.0,2,2,104.0,13.0,71.0,0.0,2.0,2,4,4,4,302.76428300000003,3,1
995,0,5595.389905,1,0,4,1,1,74454.0,0,1,71.0,25.0,29.0,0.0,3.0,2,4,3,3,340.8,4,0
996,0,4170.6873479999995,1,0,2,1,1,29462.0,0,1,107.0,28.0,23.0,1.0,1.0,2,4,3,0,513.6,3,3
997,2,2665.447079,0,0,0,1,1,52266.0,1,1,68.0,14.0,98.0,0.0,1.0,3,7,4,3,141.92283899999998,5,0
998,0,7098.914140000001,0,0,3,2,2,0.0,0,1,70.0,18.0,99.0,0.0,2.0,2,0,4,2,349.783046,5,0
999,1,3971.345097,0,0,1,1,2,23599.0,0,1,103.0,20.0,46.0,0.0,1.0,3,8,3,2,494.4,3,0
1000,0,5528.212807,1,0,3,1,2,36088.0,0,1,72.0,16.0,31.0,0.0,9.0,2,2,4,2,345.6,4,0
1001,1,8338.995787,0,2,4,1,1,70534.0,1,3,104.0,31.0,71.0,0.0,3.0,2,4,1,0,54.065538000000004,4,0
1002,0,38445.85587,0,1,0,1,2,27398.0,0,2,125.0,4.0,71.0,1.0,2.0,2,0,2,3,600.0,3,0
1003,4,5448.555219,0,0,3,1,2,85296.0,0,2,68.0,15.0,47.0,0.0,6.0,2,2,1,4,342.515136,4,0
1004,2,10808.06597,0,1,4,1,2,31063.0,0,2,92.0,20.0,19.0,0.0,2.0,2,4,3,2,441.6,4,1
1005,1,6185.09653,0,1,3,2,2,0.0,0,1,92.0,8.0,28.0,0.0,3.0,2,2,4,0,1027.177255,5,1
1006,4,3208.225911,0,1,4,1,2,52367.0,2,2,81.0,25.0,64.0,0.0,1.0,2,0,3,3,275.989978,4,0
1007,2,5480.1040649999995,0,0,0,1,2,58651.0,0,1,71.0,6.0,95.0,0.0,3.0,2,4,2,3,472.599683,4,0
1008,4,22986.15393,0,2,0,1,1,84831.0,0,1,192.0,13.0,37.0,0.0,2.0,1,6,4,0,1336.931716,2,0
1009,0,13107.925940000001,0,0,3,1,2,49088.0,0,3,114.0,17.0,87.0,1.0,2.0,3,3,1,0,547.2,3,1
1010,1,7462.926262999999,1,1,0,1,1,70263.0,1,2,93.0,30.0,66.0,0.0,5.0,3,3,3,3,7.3459460000000005,5,1
1011,0,11463.99097,0,2,1,1,1,45354.0,1,2,285.0,5.0,51.0,0.0,1.0,2,2,2,2,540.141566,1,0
1012,2,7236.132482999999,0,0,4,2,2,0.0,0,2,63.0,11.0,73.0,0.0,2.0,2,0,1,3,383.363758,4,3
1013,1,6232.6879229999995,0,1,3,4,1,28334.0,0,1,83.0,3.0,44.0,0.0,7.0,1,9,4,2,537.765151,4,0
1014,0,28393.329939999996,0,1,3,1,1,38772.0,2,2,90.0,8.0,87.0,0.0,2.0,2,0,4,0,321.87347400000004,4,0
1015,0,3746.751625,1,1,0,1,1,41479.0,1,2,94.0,14.0,38.0,1.0,1.0,2,0,3,3,19.575682999999998,5,3
1016,1,21569.33731,0,0,3,3,2,23909.0,0,1,119.0,21.0,86.0,0.0,2.0,2,0,4,2,571.2,3,0
1017,1,5012.083744,0,0,0,1,2,48328.0,1,2,63.0,22.0,12.0,0.0,7.0,2,2,3,0,108.13871499999999,5,1
1018,1,3371.858433,0,1,4,1,2,86689.0,0,1,85.0,3.0,72.0,0.0,1.0,3,8,3,2,408.0,5,1
1019,1,3864.776795,0,1,3,1,2,24204.0,0,2,99.0,25.0,41.0,1.0,1.0,2,2,3,0,707.303416,4,0
1020,0,4145.711862,0,2,0,4,2,25943.0,0,2,110.0,26.0,83.0,0.0,1.0,3,3,4,0,1067.333126,5,1
1021,1,5156.0726509999995,0,0,4,2,2,0.0,0,1,73.0,5.0,72.0,0.0,7.0,2,4,4,0,807.947292,4,1
1022,1,3667.3749700000003,0,1,0,1,2,62375.0,0,2,92.0,34.0,34.0,0.0,1.0,2,4,1,4,618.630955,5,0
1023,1,7835.683513,0,0,4,2,1,0.0,0,2,71.0,7.0,24.0,0.0,2.0,3,8,2,4,404.272806,4,1
1024,2,14567.268409999999,0,2,3,2,2,0.0,0,1,148.0,8.0,18.0,0.0,2.0,2,4,4,2,710.4,3,0
1025,0,10171.33903,0,0,3,1,2,70200.0,0,3,65.0,25.0,10.0,0.0,2.0,3,8,3,2,312.0,4,0
1026,4,4135.775206,0,2,3,2,1,0.0,0,2,112.0,16.0,62.0,0.0,1.0,1,5,1,2,707.977614,4,3
1027,0,5511.491102,0,0,0,1,1,79027.0,0,1,70.0,13.0,37.0,0.0,5.0,3,7,4,2,336.0,4,0
1028,3,2429.280527,0,0,4,5,1,26736.0,0,2,63.0,6.0,64.0,0.0,1.0,2,0,4,2,367.92773,4,0
1029,1,5414.61734,0,0,4,1,1,26893.0,1,2,68.0,1.0,31.0,0.0,5.0,2,2,2,2,68.226001,4,0
1030,0,7421.593540999999,0,1,4,1,1,47406.0,2,2,94.0,2.0,96.0,1.0,6.0,2,2,4,2,287.149807,4,0
1031,1,4458.113369,1,0,3,3,2,17622.0,0,3,65.0,1.0,36.0,1.0,3.0,2,2,4,2,312.0,4,0
1032,0,14476.124890000001,0,1,0,4,1,27572.0,0,2,124.0,11.0,57.0,0.0,2.0,3,8,1,0,595.2,3,0
1033,0,4936.8883590000005,0,0,0,2,1,0.0,0,1,72.0,7.0,34.0,2.0,7.0,2,2,3,2,391.636628,5,0
1034,0,4525.276524,0,0,3,1,1,32802.0,0,2,114.0,31.0,8.0,0.0,1.0,2,0,3,3,547.2,3,0
1035,3,6701.770088,0,1,0,5,2,18400.0,0,2,89.0,26.0,52.0,0.0,8.0,3,8,3,2,640.8,5,1
1036,1,14134.3474,0,0,3,1,1,90844.0,1,3,118.0,10.0,98.0,0.0,2.0,2,2,4,2,232.674417,3,0
1037,4,24723.183109999998,0,0,4,1,1,44685.0,0,2,69.0,1.0,41.0,0.0,2.0,2,4,3,2,331.2,4,0
1038,1,2838.067784,0,1,3,2,1,0.0,2,3,80.0,30.0,8.0,0.0,1.0,2,0,4,4,336.50961,4,0
1039,1,3848.4836479999994,0,1,4,1,1,42589.0,0,3,98.0,8.0,73.0,0.0,1.0,3,7,4,2,470.4,4,0
1040,0,19504.4739,0,0,3,2,2,0.0,0,1,72.0,17.0,55.0,0.0,2.0,2,0,1,2,345.6,4,0
1041,3,26900.27013,0,0,3,1,1,63009.0,2,2,112.0,17.0,49.0,0.0,2.0,2,2,1,3,485.28681500000005,2,1
1042,2,4361.372941,0,2,4,1,1,79583.0,0,2,109.0,12.0,76.0,2.0,1.0,2,2,4,2,523.2,4,0
1043,2,2529.077508,0,0,4,1,1,89129.0,0,1,64.0,24.0,93.0,0.0,1.0,2,2,3,0,328.87086800000003,4,0
1044,2,2504.444752,0,0,0,2,2,0.0,0,1,69.0,23.0,15.0,0.0,1.0,2,4,3,0,496.8,4,0
1045,0,8649.700578,0,0,3,1,1,94389.0,1,2,107.0,16.0,76.0,0.0,8.0,3,8,3,3,85.06370799999999,3,0
1046,0,13668.355280000002,0,2,0,2,1,0.0,0,1,197.0,5.0,50.0,0.0,9.0,2,2,4,3,1418.4,3,0
1047,0,20635.0846,0,0,4,1,1,84106.0,0,1,64.0,0.0,86.0,0.0,2.0,2,2,4,0,334.40871699999997,5,0
1048,2,2517.5335809999997,0,0,0,2,1,0.0,1,2,69.0,2.0,71.0,0.0,1.0,2,2,3,3,42.096415,4,0
1049,1,5326.677654,0,0,4,1,1,76717.0,2,2,66.0,26.0,10.0,0.0,6.0,2,2,2,3,300.528579,5,3
1050,2,2600.2721309999997,0,0,4,1,2,51978.0,1,2,66.0,18.0,81.0,0.0,1.0,3,8,3,2,144.782152,4,0
1051,0,8534.792754,0,0,3,1,1,47325.0,1,2,107.0,0.0,92.0,0.0,6.0,2,4,4,4,64.59821600000001,3,1
1052,0,8828.834957,0,0,4,1,2,86721.0,0,3,111.0,33.0,10.0,0.0,3.0,3,3,2,3,532.8,3,3
1053,4,2248.4496329999997,1,0,3,3,1,24910.0,0,1,63.0,7.0,63.0,1.0,1.0,2,0,4,0,347.857619,4,0
1054,3,8861.149536,0,0,0,1,1,90125.0,1,2,110.0,1.0,72.0,0.0,3.0,3,8,1,0,128.645946,3,0
1055,0,4556.592993,0,0,4,2,2,0.0,0,1,73.0,24.0,40.0,2.0,9.0,2,4,4,2,525.6,4,0
1056,0,2530.705137,1,0,3,1,1,89451.0,1,1,63.0,11.0,2.0,0.0,1.0,3,8,3,4,61.769564,4,0
1057,1,5251.983996,0,0,0,1,2,59537.0,0,2,66.0,23.0,5.0,0.0,7.0,2,0,4,0,316.8,5,0
1058,0,6743.119265,0,0,4,2,2,0.0,0,1,199.0,6.0,37.0,0.0,1.0,2,0,2,3,955.2,1,0
1059,0,14014.721290000001,0,0,0,1,2,54193.0,0,2,117.0,2.0,83.0,0.0,2.0,3,3,4,3,720.7529450000001,3,0
1060,0,9438.915619,0,2,0,1,2,86946.0,2,2,118.0,13.0,14.0,0.0,7.0,2,0,3,2,340.65696299999996,4,0
1061,1,10506.77172,0,1,3,2,1,0.0,0,2,92.0,15.0,36.0,0.0,2.0,2,2,4,0,546.524896,4,0
1062,2,4213.918619,0,2,4,4,1,12160.0,2,2,109.0,5.0,34.0,0.0,1.0,2,0,3,2,489.411833,4,0
1063,1,4773.686425,0,0,0,1,2,33701.0,2,1,63.0,16.0,67.0,0.0,5.0,2,4,1,2,171.32585600000002,4,1
1064,3,4547.892543,0,2,3,1,2,33531.0,0,2,116.0,11.0,15.0,0.0,1.0,2,2,2,2,801.577478,5,0
1065,1,2842.266905,0,0,3,1,2,69417.0,1,3,73.0,30.0,78.0,1.0,1.0,2,0,4,0,30.874869,4,1
1066,0,3059.550321,0,1,2,1,2,38644.0,2,2,78.0,28.0,0.0,1.0,1.0,2,2,1,4,361.455219,4,0
1067,1,20314.9976,0,0,4,1,1,63209.0,1,2,102.0,20.0,28.0,2.0,2.0,2,2,4,2,207.320041,3,1
1068,2,3239.124699,0,1,3,4,1,16061.0,0,1,88.0,26.0,23.0,0.0,1.0,2,4,1,4,633.6,4,0
1069,1,4626.801093,1,0,2,1,1,79487.0,0,3,114.0,20.0,87.0,0.0,1.0,1,6,3,0,547.2,3,0
1070,1,8997.040244,0,2,0,1,1,54230.0,0,2,112.0,10.0,21.0,0.0,9.0,2,4,3,2,537.6,5,0
1071,0,25807.063,1,1,0,1,1,71210.0,0,2,214.0,8.0,89.0,1.0,2.0,2,4,4,0,1027.2,6,1
1072,2,3808.122147,1,1,0,1,1,94903.0,0,2,94.0,3.0,38.0,0.0,1.0,3,3,3,2,451.2,5,1
1073,2,7614.137981,0,1,3,1,2,27293.0,0,2,96.0,20.0,55.0,0.0,6.0,2,2,3,4,469.030907,5,0
1074,1,6898.455315,0,2,2,1,1,70950.0,2,2,171.0,6.0,12.0,0.0,1.0,2,2,2,3,565.929394,2,0
1075,0,2298.379166,0,0,0,2,2,0.0,0,2,63.0,19.0,9.0,0.0,1.0,3,7,3,0,302.4,4,1
1076,0,2806.696138,0,0,1,1,1,37009.0,1,1,71.0,1.0,45.0,0.0,1.0,3,3,4,0,145.673348,5,0
1077,4,5206.118179,0,0,0,1,2,52629.0,1,2,65.0,30.0,22.0,0.0,6.0,2,2,4,0,136.68414099999998,4,0
1078,1,45708.65342,0,0,3,1,1,31264.0,2,3,198.0,9.0,54.0,1.0,2.0,2,4,3,0,825.657746,1,0
1079,0,8007.349107999999,0,0,0,1,1,65473.0,2,2,67.0,4.0,14.0,0.0,2.0,2,0,3,3,277.68566699999997,4,0
1080,3,2321.8836699999997,0,0,4,2,1,0.0,0,1,65.0,13.0,7.0,0.0,1.0,2,2,3,2,468.0,4,0
1081,0,2463.236825,0,0,4,1,2,99144.0,0,2,61.0,29.0,51.0,0.0,1.0,3,3,3,3,292.8,4,0
1082,1,5498.940679,1,0,0,5,2,22520.0,0,2,73.0,17.0,64.0,0.0,3.0,3,3,4,0,350.4,4,0
1083,2,5243.8280460000005,0,0,3,1,1,36615.0,2,2,65.0,14.0,7.0,0.0,5.0,1,5,3,3,264.56377200000003,4,0
1084,3,21639.83862,0,0,4,1,2,64455.0,1,2,108.0,5.0,43.0,0.0,2.0,2,2,3,2,133.73539499999998,3,0
1085,2,4886.544296,0,0,4,1,1,76374.0,0,3,61.0,21.0,28.0,0.0,7.0,2,2,3,3,292.8,4,1
1086,3,4169.356909,0,2,3,1,1,35457.0,0,1,105.0,0.0,93.0,0.0,1.0,2,2,4,0,641.2305809999999,4,1
1087,4,5479.555081,1,0,2,1,2,56005.0,0,2,68.0,31.0,30.0,1.0,3.0,2,2,4,0,326.4,4,1
1088,3,6177.109254,0,1,3,1,2,61040.0,1,2,79.0,12.0,24.0,1.0,4.0,2,2,2,2,20.382876,5,0
1089,0,8287.679305,0,0,3,1,1,81367.0,2,2,103.0,2.0,32.0,0.0,4.0,1,5,1,0,415.76894100000004,3,0
1090,1,9886.656416,0,1,3,1,1,44817.0,0,2,83.0,23.0,89.0,0.0,2.0,2,4,4,2,527.421579,4,1
1091,0,2712.9155969999997,0,0,4,1,1,58508.0,1,1,69.0,32.0,11.0,0.0,1.0,2,2,3,4,57.614392,5,0
1092,0,10477.676309999999,0,1,3,1,2,45259.0,1,1,138.0,1.0,27.0,0.0,4.0,2,0,1,2,272.217171,3,0
1093,1,3436.134281,1,1,1,1,2,30817.0,1,3,88.0,25.0,43.0,0.0,1.0,2,2,3,0,91.83466800000001,4,0
1094,0,2596.1852,0,0,4,2,1,0.0,0,1,72.0,3.0,65.0,0.0,1.0,2,2,4,2,345.6,5,0
1095,1,12731.95161,1,0,1,1,2,40870.0,0,2,105.0,3.0,56.0,0.0,2.0,2,0,4,2,504.0,3,3
1096,4,3494.147878,0,1,4,1,2,35001.0,0,1,96.0,18.0,87.0,3.0,1.0,2,4,4,4,460.8,4,1
1097,2,7597.910661,0,0,0,1,1,49937.0,2,2,64.0,1.0,45.0,0.0,2.0,2,4,1,4,302.586407,5,0
1098,0,4015.2144759999996,0,2,3,2,1,0.0,0,2,109.0,35.0,75.0,0.0,1.0,2,4,4,0,523.2,4,1
1099,1,20477.10841,0,0,0,1,1,58317.0,0,2,73.0,0.0,56.0,0.0,2.0,2,4,2,3,350.4,4,0
1100,1,8160.6897819999995,0,0,4,2,1,0.0,0,2,109.0,15.0,61.0,0.0,7.0,2,0,4,4,523.2,3,0
1101,4,12298.6863,1,0,4,5,2,17101.0,0,1,113.0,1.0,88.0,0.0,2.0,3,8,4,3,542.4,3,0
1102,1,8714.922134999999,1,0,0,2,1,0.0,0,3,118.0,14.0,64.0,0.0,4.0,3,8,4,2,566.4,3,0
1103,2,4853.534204,0,0,3,2,1,0.0,0,1,65.0,24.0,53.0,0.0,3.0,2,2,4,4,468.0,4,0
1104,0,4880.94644,0,0,4,1,2,24398.0,0,2,63.0,14.0,79.0,1.0,3.0,2,4,3,2,302.4,4,3
1105,0,2311.382109,0,0,0,5,2,24641.0,0,2,61.0,16.0,57.0,0.0,1.0,3,3,4,0,294.92773,4,0
1106,2,4327.098922,0,0,4,1,2,69040.0,0,2,108.0,4.0,88.0,0.0,1.0,3,8,4,3,518.4,2,1
1107,0,12298.6863,1,0,4,5,2,17101.0,0,1,113.0,1.0,88.0,0.0,2.0,2,4,4,3,542.4,3,0
1108,1,8323.533338,0,0,4,1,1,59886.0,1,2,104.0,30.0,1.0,0.0,4.0,2,4,4,2,71.729298,2,0
1109,0,10179.717040000001,1,2,3,3,1,14290.0,0,2,271.0,20.0,40.0,0.0,1.0,2,2,4,2,1300.8,1,0
1110,1,7761.267839,0,1,0,1,1,43137.0,0,2,96.0,8.0,41.0,0.0,8.0,2,2,3,3,460.8,5,3
1111,0,5239.890913,0,0,0,1,2,27978.0,0,1,69.0,3.0,21.0,1.0,7.0,2,2,4,0,447.911255,4,0
1112,1,4517.908834000001,0,0,3,5,1,25261.0,0,2,118.0,31.0,9.0,0.0,1.0,2,2,2,0,566.4,3,0
1113,4,2389.774148,0,0,0,1,2,58652.0,0,2,64.0,14.0,75.0,5.0,1.0,2,4,3,2,307.2,4,1
1114,4,4130.628776,0,0,0,3,1,28321.0,0,1,111.0,34.0,32.0,0.0,1.0,3,8,1,0,537.391704,3,0
1115,3,21404.35885,0,0,3,2,1,0.0,0,1,69.0,35.0,79.0,0.0,2.0,2,2,4,0,496.8,4,0
1116,0,5227.766419,0,0,0,2,2,0.0,0,1,72.0,20.0,12.0,0.0,6.0,3,8,4,2,518.4,4,0
1117,1,6187.345744,0,1,3,2,1,0.0,0,1,88.0,17.0,25.0,0.0,6.0,2,2,4,3,633.6,4,0
1118,2,5113.874718,0,1,0,1,2,94415.0,2,2,127.0,6.0,53.0,1.0,1.0,2,0,4,0,492.770321,2,0
1119,0,11039.31617,0,0,4,2,2,0.0,0,2,103.0,4.0,67.0,0.0,2.0,1,9,3,3,1149.203884,3,0
1120,2,32227.083889999998,0,0,3,1,1,45331.0,0,2,100.0,0.0,8.0,0.0,2.0,2,0,3,2,572.635987,3,0
1121,2,2611.965869,0,0,4,1,2,53904.0,0,2,67.0,1.0,17.0,2.0,1.0,2,4,1,2,321.6,4,0
1122,1,13372.327720000001,0,0,4,2,2,0.0,0,1,74.0,18.0,58.0,0.0,2.0,2,2,4,2,811.086484,4,0
1123,2,4838.981869,0,0,3,2,2,0.0,0,3,70.0,11.0,36.0,2.0,7.0,1,5,3,2,336.0,4,3
1124,0,4721.659016,0,0,4,2,2,0.0,0,1,67.0,20.0,38.0,0.0,8.0,2,2,2,0,482.4,4,0
1125,0,3873.647046,1,0,0,3,2,28142.0,0,2,105.0,18.0,50.0,0.0,1.0,3,3,3,2,701.7082389999999,2,0
1126,3,6770.306834,0,1,4,1,2,74422.0,1,3,85.0,4.0,3.0,1.0,3.0,2,0,4,3,95.338505,4,0
1127,0,16979.79757,1,0,3,1,2,35095.0,0,3,73.0,25.0,56.0,0.0,2.0,2,2,3,3,525.6,5,1
1128,0,13681.711780000001,0,0,0,1,1,55588.0,0,2,114.0,15.0,40.0,0.0,2.0,2,4,4,0,547.2,3,0
1129,2,5717.221919,0,0,2,1,1,52391.0,0,2,71.0,9.0,32.0,0.0,3.0,2,4,3,4,409.763267,5,0
1130,0,9486.596417,0,1,3,1,1,42240.0,1,2,79.0,25.0,10.0,0.0,2.0,2,2,1,2,46.386546,4,0
1131,0,3839.143697,0,1,3,1,1,70146.0,1,2,96.0,28.0,65.0,0.0,1.0,2,0,3,0,157.440069,4,0
1132,0,11211.59027,0,1,0,1,1,41121.0,0,3,94.0,20.0,56.0,0.0,2.0,2,4,4,3,451.2,4,0
1133,0,25807.063,1,1,0,1,1,71210.0,0,2,214.0,8.0,89.0,1.0,2.0,3,3,4,0,1027.2,6,1
1134,0,3798.32165,0,2,3,2,2,0.0,0,2,107.0,34.0,70.0,1.0,1.0,3,8,4,4,1261.943541,5,0
1135,4,2816.567395,0,0,4,1,1,41228.0,0,1,71.0,19.0,13.0,0.0,1.0,2,2,4,0,340.8,4,1
1136,3,6948.325858,0,1,0,1,2,40598.0,2,1,91.0,35.0,98.0,0.0,5.0,2,2,4,2,302.791402,4,0
1137,0,3444.9675030000003,0,1,0,2,1,0.0,0,2,91.0,28.0,59.0,0.0,1.0,1,5,3,0,596.050118,4,0
1138,1,2859.40857,0,0,3,1,1,51790.0,0,2,71.0,12.0,43.0,0.0,1.0,2,2,3,2,340.8,4,3
1139,1,2692.057629,0,0,4,1,2,92593.0,1,1,68.0,4.0,53.0,0.0,1.0,3,8,4,2,8.44322,4,0
1140,1,11431.73089,0,0,4,4,2,28657.0,0,2,100.0,4.0,55.0,0.0,2.0,2,2,4,0,588.742251,3,1
1141,0,7635.883323999999,0,1,4,1,2,30262.0,0,2,98.0,0.0,96.0,1.0,9.0,2,2,3,2,499.22560999999996,4,3
1142,0,9805.829614,0,1,2,1,1,47197.0,1,2,81.0,19.0,91.0,0.0,2.0,3,3,3,2,76.11261800000001,4,0
1143,1,6803.615629000001,0,1,3,2,1,0.0,0,1,94.0,25.0,20.0,0.0,6.0,2,2,3,3,451.2,4,1
